id,application_dt,sample_cd,education_cd,gender_cd,age,car_own_flg,car_type_flg,appl_rej_cnt,good_work_flg,Score_bki,out_request_cnt,region_rating,home_address_cd,work_address_cd,income,SNA,first_time_cd,Air_flg
161602,29JUL2014,validate,UGR,F,23,N,N,0,1,-1.7640043999999997,2,80,2,3,30000,1,4,Y
161603,29JUL2014,validate,UGR,M,39,N,N,0,0,-1.85127428,0,50,2,3,25000,1,1,N
161604,29JUL2014,validate,UGR,F,56,N,N,0,0,-1.95649419,4,30,1,1,30000,1,3,N
161605,29JUL2014,validate,GRD,F,45,Y,Y,0,0,-1.98043338,1,60,2,3,50000,2,3,N
161606,29JUL2014,validate,GRD,M,27,Y,N,0,0,-1.92082293,1,80,2,3,80000,1,1,N
161607,29JUL2014,validate,PGR,F,31,N,N,0,0,-2.22128637,1,60,1,1,40000,1,4,Y
161608,29JUL2014,validate,GRD,F,27,N,N,0,0,-2.69607984,1,50,1,1,18000,4,1,N
161609,29JUL2014,validate,GRD,F,43,N,N,0,0,-2.49861189,0,80,2,3,20000,1,3,Y
161610,29JUL2014,validate,SCH,F,32,Y,N,0,0,-2.06641145,0,50,1,3,45000,2,3,N
161611,29JUL2014,validate,GRD,F,42,N,N,0,1,-2.42683645,2,40,2,3,50000,1,4,N
161612,29JUL2014,validate,GRD,M,41,Y,Y,0,0,-1.40056578,4,50,2,3,45000,1,3,N
161613,29JUL2014,validate,UGR,F,66,N,N,0,1,-2.07469671,1,60,2,3,17500,3,1,N
161614,29JUL2014,validate,GRD,F,35,N,N,1,0,-2.10565162,1,60,2,3,20000,4,1,N
161615,29JUL2014,validate,GRD,F,59,Y,N,0,0,-2.30416245,0,80,2,3,60000,1,4,Y
161616,29JUL2014,validate,UGR,F,25,Y,N,0,0,-2.32458656,1,50,2,3,30000,2,3,Y
161617,29JUL2014,validate,SCH,F,47,N,N,0,0,-2.06690537,1,50,1,1,40000,1,4,N
161618,29JUL2014,validate,UGR,M,24,N,N,0,1,-1.60190182,2,70,2,3,45000,3,2,N
161619,29JUL2014,validate,GRD,F,31,N,N,1,0,-1.55500664,0,70,2,3,80000,1,3,N
161620,29JUL2014,validate,SCH,M,48,N,N,0,0,-2.16966378,2,70,2,3,50000,1,3,N
161621,29JUL2014,validate,GRD,M,48,Y,Y,0,0,-2.58875914,3,60,1,2,80000,1,4,N
161622,29JUL2014,validate,UGR,F,43,N,N,1,0,-2.26338893,3,80,2,3,40000,1,4,Y
161623,29JUL2014,validate,SCH,M,30,Y,N,0,0,-2.12120225,2,50,1,2,25000,1,2,N
161624,29JUL2014,validate,UGR,M,34,Y,Y,0,0,-2.4229367,2,80,2,3,60000,1,3,N
161625,29JUL2014,validate,GRD,M,50,Y,Y,1,0,-1.51464698,4,50,2,3,150000,4,4,N
161626,29JUL2014,validate,GRD,F,32,N,N,2,0,-2.395683,1,50,2,3,35000,1,3,N
161627,29JUL2014,validate,UGR,F,62,Y,N,0,0,-1.71294869,9,70,2,3,15000,1,2,Y
161628,29JUL2014,validate,SCH,M,22,N,N,5,0,-2.48569848,2,40,2,3,42000,4,1,N
161629,29JUL2014,validate,SCH,F,35,Y,N,1,0,-2.43464214,2,60,1,1,37500,2,3,N
161630,29JUL2014,validate,GRD,M,26,N,N,0,1,-2.5760029,2,80,2,3,40000,1,3,Y
161631,29JUL2014,validate,SCH,M,34,N,N,0,0,-1.60289943,1,50,2,3,25000,3,2,N
161632,29JUL2014,validate,GRD,M,49,Y,Y,0,0,-1.91884632,3,80,2,3,150000,1,1,N
161633,29JUL2014,validate,GRD,M,56,N,N,0,1,-1.8993849,2,50,1,3,60000,1,3,N
161634,29JUL2014,validate,GRD,M,44,Y,N,0,0,-2.2729409,0,80,2,3,120000,1,3,Y
161635,29JUL2014,validate,SCH,F,38,N,N,2,0,-2.17144741,0,20,2,3,25000,1,3,N
161636,29JUL2014,validate,SCH,F,63,N,N,0,0,-2.3587428,4,60,2,3,13000,1,1,N
161637,29JUL2014,validate,SCH,F,50,N,N,0,0,-2.30469358,6,80,2,3,45000,2,1,N
161638,29JUL2014,validate,SCH,F,33,N,N,4,0,-1.72596059,1,60,2,3,13000,4,3,N
161639,29JUL2014,validate,GRD,M,32,N,N,0,0,-1.86229618,4,80,2,3,40000,1,4,N
161640,29JUL2014,validate,GRD,M,39,N,N,0,0,-1.93933532,4,50,1,3,35000,1,4,Y
161641,29JUL2014,validate,UGR,M,39,Y,Y,1,0,-2.58141094,3,60,2,3,140000,3,2,Y
161642,29JUL2014,validate,GRD,F,40,Y,N,0,0,-2.39104632,3,80,2,3,70000,4,1,Y
161643,29JUL2014,validate,UGR,F,42,N,N,0,0,-2.50842991,2,50,2,3,17000,4,1,N
161644,29JUL2014,validate,GRD,M,26,Y,Y,0,0,-2.35295741,1,50,1,2,25000,1,3,N
161645,29JUL2014,validate,SCH,F,41,N,N,0,1,-2.17332652,2,50,1,2,20000,4,2,N
161646,29JUL2014,validate,GRD,M,30,N,N,0,1,-1.34935706,1,60,1,1,35000,1,4,Y
161647,29JUL2014,validate,PGR,M,34,N,N,0,0,-2.23433946,1,60,2,3,50000,1,4,Y
161648,29JUL2014,validate,PGR,M,27,Y,Y,0,1,-1.65815657,0,50,2,3,50000,1,4,N
161649,29JUL2014,validate,GRD,M,31,N,N,0,1,-1.74276807,1,30,2,3,32000,1,3,N
161650,29JUL2014,validate,SCH,M,35,Y,N,3,0,-2.02495559,0,60,2,3,30000,4,1,N
161651,29JUL2014,validate,GRD,F,29,Y,N,0,0,-1.69956006,0,50,2,3,35000,2,2,N
161652,29JUL2014,validate,SCH,F,45,N,N,0,0,-1.99717801,2,20,2,3,15000,3,3,N
161653,29JUL2014,validate,GRD,F,35,N,N,0,0,-2.5156885,2,40,1,1,15000,4,1,N
161654,29JUL2014,validate,GRD,M,31,N,N,0,0,-2.55889488,2,50,2,3,47000,1,3,N
161655,29JUL2014,validate,SCH,F,43,N,N,0,0,-0.92807657,3,70,1,1,30000,1,3,N
161656,29JUL2014,validate,PGR,F,45,Y,N,0,0,-2.1172747000000003,0,50,1,2,50000,1,4,Y
161657,29JUL2014,validate,SCH,F,32,N,N,0,0,-1.88324674,5,60,2,3,12000,3,3,N
161658,29JUL2014,validate,SCH,F,37,N,N,0,0,-1.46293416,1,50,2,3,12000,1,3,N
161659,29JUL2014,validate,SCH,F,44,N,N,0,0,-2.57536209,4,60,1,2,40000,1,4,N
161660,29JUL2014,validate,UGR,M,57,N,N,1,0,-2.31451647,2,60,1,2,25000,1,3,N
161661,29JUL2014,validate,GRD,F,60,Y,N,0,0,-1.54992703,2,50,1,1,35000,1,4,N
161662,29JUL2014,validate,GRD,F,36,N,N,1,0,-2.19549271,2,50,1,1,18000,4,1,N
161663,29JUL2014,validate,SCH,F,39,N,N,0,1,-2.3211652000000003,2,80,2,3,15000,1,4,Y
161664,29JUL2014,validate,GRD,F,43,N,N,0,0,-2.41850463,6,70,2,3,50000,1,4,Y
161665,29JUL2014,validate,SCH,F,54,N,N,0,0,-1.97984391,3,50,2,3,30000,1,4,N
161666,29JUL2014,validate,UGR,F,45,N,N,0,0,-2.12087315,0,50,2,3,30000,4,1,N
161667,29JUL2014,validate,SCH,F,37,N,N,0,0,-2.48031383,1,50,2,3,30000,4,1,N
161668,29JUL2014,validate,SCH,M,36,Y,N,0,0,-2.42204276,1,60,2,3,70000,1,1,N
161669,29JUL2014,validate,UGR,F,43,N,N,0,0,-2.16614518,1,50,2,3,110000,1,2,N
161670,29JUL2014,validate,GRD,M,29,N,N,0,0,-2.42385805,1,80,2,3,130000,1,3,N
161671,29JUL2014,validate,SCH,M,24,N,N,0,0,-2.38579073,0,50,2,3,20000,4,1,N
161672,29JUL2014,validate,UGR,M,30,N,N,1,0,-1.81450645,1,70,2,3,35000,1,3,N
161673,29JUL2014,validate,SCH,F,35,N,N,0,0,-1.93152275,2,50,2,3,15000,1,2,Y
161674,29JUL2014,validate,UGR,F,37,N,N,3,0,-1.65119352,3,60,2,3,25000,1,2,N
161675,29JUL2014,validate,GRD,M,24,Y,N,0,0,-2.38014159,3,70,2,3,60000,4,2,N
161676,29JUL2014,validate,GRD,F,29,N,N,0,0,-1.25081061,1,50,2,3,25000,1,3,Y
161677,29JUL2014,validate,GRD,M,30,N,N,0,0,-2.33823166,0,60,2,3,30000,4,1,N
161678,29JUL2014,validate,UGR,F,33,N,N,0,0,-1.46990696,3,60,2,3,12000,1,4,N
161679,29JUL2014,validate,GRD,F,46,N,N,0,0,-1.99267528,3,40,2,3,45000,2,3,N
161680,29JUL2014,validate,GRD,F,26,Y,Y,0,0,-0.96559366,3,70,2,3,85000,4,2,N
161681,29JUL2014,validate,SCH,F,21,N,N,0,0,-1.26615289,0,70,2,3,30000,1,2,N
161682,29JUL2014,validate,UGR,M,48,N,N,1,0,-2.02537019,0,50,2,3,25000,1,4,N
161683,29JUL2014,validate,SCH,M,50,N,N,0,0,-1.96665185,2,50,1,3,25000,1,3,N
161684,29JUL2014,validate,GRD,F,56,N,N,0,0,-2.24642895,1,80,2,3,85000,1,4,N
161685,29JUL2014,validate,SCH,F,35,N,N,0,0,-2.65729403,3,60,1,2,15000,1,3,N
161686,29JUL2014,validate,UGR,F,26,N,N,0,0,-2.16966378,0,80,2,3,30000,1,3,Y
161687,29JUL2014,validate,SCH,F,34,N,N,1,1,-2.42072763,0,50,2,3,35000,1,4,Y
161688,29JUL2014,validate,GRD,F,50,N,N,0,1,-1.38670369,2,50,1,2,27000,1,4,N
161689,29JUL2014,validate,SCH,F,43,Y,Y,0,0,-2.35883006,1,80,2,3,70000,1,4,Y
161690,29JUL2014,validate,SCH,F,38,N,N,1,0,-2.09950704,4,60,2,3,30000,4,1,N
161691,29JUL2014,validate,SCH,F,49,N,N,1,0,-1.49766042,4,50,2,3,15000,2,2,N
161692,29JUL2014,validate,GRD,F,38,Y,N,0,0,-2.25844866,0,40,1,3,23000,2,3,Y
161693,29JUL2014,validate,SCH,F,59,N,N,1,0,-1.37831092,7,50,2,3,15000,1,3,N
161694,29JUL2014,validate,UGR,F,28,N,N,1,0,-1.14913595,0,50,2,3,15000,1,3,N
161695,29JUL2014,validate,GRD,F,48,N,N,0,1,-2.88750546,4,70,2,3,40000,1,4,Y
161696,29JUL2014,validate,GRD,M,30,Y,Y,0,0,-1.85675824,2,60,1,2,100000,3,2,Y
161697,29JUL2014,validate,GRD,F,40,N,N,0,1,-2.80124136,1,50,2,3,17000,1,3,N
161698,29JUL2014,validate,UGR,M,32,Y,Y,0,0,-1.35686467,0,80,2,3,40000,1,3,N
161699,29JUL2014,validate,SCH,F,36,N,N,1,1,-1.95934484,5,60,1,1,40000,4,4,N
161700,29JUL2014,validate,SCH,F,51,Y,Y,0,0,-2.81469993,2,50,2,3,150000,1,4,Y
161701,29JUL2014,validate,SCH,F,42,N,N,0,0,-2.48537197,1,40,2,3,10000,1,4,N
161702,29JUL2014,validate,GRD,F,27,N,N,1,0,-2.30565256,3,60,2,3,70000,1,4,Y
161703,29JUL2014,validate,GRD,F,31,N,N,0,1,-2.2667837000000004,0,60,2,3,30000,1,1,N
161704,29JUL2014,validate,GRD,F,29,Y,Y,0,1,-1.02674373,3,70,2,3,31000,1,4,N
161705,29JUL2014,validate,UGR,F,22,N,N,0,0,-1.93174286,0,80,2,3,28000,2,2,N
161706,29JUL2014,validate,SCH,F,37,N,N,0,0,-2.33607506,3,70,2,3,56000,1,3,N
161707,29JUL2014,validate,UGR,M,32,N,N,2,0,-1.00121937,1,80,2,3,65000,1,3,N
161708,29JUL2014,validate,UGR,M,41,N,N,0,0,-2.74528509,2,50,2,3,70000,1,3,N
161709,29JUL2014,validate,GRD,F,40,N,N,0,0,-2.30718947,1,80,2,3,40000,1,4,N
161710,29JUL2014,validate,SCH,M,26,N,N,1,0,-2.62415667,1,60,1,2,25000,1,3,N
161711,29JUL2014,validate,SCH,F,36,N,N,0,0,-2.82917856,0,50,2,3,15000,1,4,N
161712,29JUL2014,validate,UGR,F,35,N,N,0,0,-2.10819994,1,80,1,3,20000,1,3,Y
161713,29JUL2014,validate,SCH,M,24,N,N,0,0,-2.40644027,0,70,1,3,35000,1,3,N
161714,29JUL2014,validate,SCH,F,46,N,N,0,0,-2.47721028,4,60,2,3,8000,2,4,N
161715,29JUL2014,validate,GRD,M,53,N,N,0,0,-1.34097387,1,80,2,3,23000,2,2,N
161716,29JUL2014,validate,GRD,M,37,Y,Y,0,0,-1.68895768,2,50,2,3,75000,1,4,N
161717,29JUL2014,validate,SCH,F,36,N,N,1,0,-1.51590197,0,80,2,3,50000,1,3,Y
161718,29JUL2014,validate,GRD,M,45,Y,Y,0,0,-2.23112992,0,70,2,3,250000,1,4,Y
161719,29JUL2014,validate,SCH,F,36,N,N,0,0,-2.39619696,1,50,2,3,14000,1,3,N
161720,29JUL2014,validate,UGR,F,51,N,N,0,0,-2.48941806,5,50,1,1,18000,1,3,N
161721,29JUL2014,validate,SCH,F,40,N,N,0,1,-2.57953629,3,50,2,3,12000,1,2,N
161722,29JUL2014,validate,UGR,F,34,Y,Y,0,0,-1.57130289,5,50,1,2,100000,1,3,N
161723,29JUL2014,validate,SCH,M,50,N,N,1,0,-1.29140708,2,70,2,3,50000,1,2,N
161724,29JUL2014,validate,SCH,F,35,N,N,0,0,-1.86967415,1,40,2,3,30000,1,3,N
161725,29JUL2014,validate,SCH,F,48,N,N,0,0,-2.6226705000000003,3,40,2,3,18000,1,4,N
161726,29JUL2014,validate,GRD,F,28,N,N,1,1,-1.91598482,2,60,2,3,48000,2,3,Y
161727,29JUL2014,validate,SCH,F,44,N,N,1,0,-1.24015679,5,40,1,2,18000,1,1,N
161728,29JUL2014,validate,UGR,F,28,N,N,0,0,-1.66510569,2,50,1,1,15000,1,3,Y
161729,29JUL2014,validate,GRD,M,27,Y,Y,1,0,-2.70841497,4,70,2,3,150000,1,3,Y
161730,29JUL2014,validate,SCH,F,29,N,N,0,0,-2.38651125,12,50,2,3,45000,1,4,N
161731,29JUL2014,validate,GRD,M,28,Y,Y,0,0,-1.78045381,0,80,1,3,100000,1,4,Y
161732,29JUL2014,validate,GRD,F,30,N,N,0,0,-1.95497403,0,50,1,2,7000,1,3,N
161733,29JUL2014,validate,GRD,M,38,Y,N,0,1,-2.06189744,4,80,2,3,35000,1,1,N
161734,29JUL2014,validate,SCH,F,56,N,N,0,0,-2.89207555,0,50,2,3,16500,1,4,N
161735,29JUL2014,validate,GRD,M,59,N,N,0,0,-1.45181372,0,40,2,3,25000,4,2,N
161736,29JUL2014,validate,GRD,M,26,N,N,0,0,-1.76606453,2,50,2,3,30000,1,3,N
161737,29JUL2014,validate,GRD,F,40,Y,Y,0,0,-2.81119667,2,70,2,3,106000,1,4,Y
161738,29JUL2014,validate,GRD,F,29,N,N,0,0,-1.91517871,3,80,2,3,35000,2,3,N
161739,29JUL2014,validate,UGR,F,39,N,N,0,0,-2.13693734,2,40,2,3,20000,4,1,N
161740,29JUL2014,validate,SCH,M,37,Y,Y,0,0,-1.70186494,3,40,1,2,40000,4,3,N
161741,29JUL2014,validate,GRD,M,29,N,N,0,0,-1.47456167,1,60,2,3,30000,1,3,N
161742,29JUL2014,validate,GRD,F,32,N,N,0,0,-1.76922167,2,60,2,3,25000,2,3,N
161743,29JUL2014,validate,SCH,M,49,N,N,1,0,-2.09745074,3,50,2,3,20000,1,4,N
161744,29JUL2014,validate,UGR,F,58,N,N,0,0,-2.08212452,4,50,2,3,18000,1,3,N
161745,29JUL2014,validate,UGR,M,22,N,N,0,0,-1.68573395,2,50,2,3,25000,3,1,N
161746,29JUL2014,validate,GRD,F,25,N,N,3,1,-1.03779725,2,80,2,3,30000,4,1,N
161747,29JUL2014,validate,SCH,F,60,N,N,1,0,-0.98159129,3,40,2,3,17000,2,1,N
161748,29JUL2014,validate,SCH,F,60,N,N,0,0,-2.16277942,6,60,2,3,22500,1,1,N
161749,29JUL2014,validate,SCH,F,27,N,N,0,0,-2.93136517,1,40,1,2,10000,1,2,Y
161750,29JUL2014,validate,UGR,F,41,Y,N,0,0,-2.1042109,0,50,2,3,20000,2,3,N
161751,29JUL2014,validate,UGR,M,24,Y,Y,0,1,-2.1042109,0,80,2,3,32500,1,4,Y
161752,29JUL2014,validate,SCH,M,29,N,N,3,0,-1.50925513,5,80,2,3,45000,1,2,N
161753,29JUL2014,validate,UGR,F,40,N,N,0,0,-1.94255017,0,60,2,3,10000,1,3,N
161754,29JUL2014,validate,GRD,F,58,N,N,0,0,-2.23969303,3,70,2,3,60000,1,3,Y
161755,29JUL2014,validate,GRD,F,30,N,N,0,0,-2.11876117,1,50,2,3,25000,1,3,Y
161756,29JUL2014,validate,SCH,M,33,N,N,0,0,-1.96823991,6,60,1,2,25000,1,3,Y
161757,29JUL2014,validate,SCH,M,38,N,N,1,0,-1.95368654,5,60,2,3,20000,1,3,N
161758,29JUL2014,validate,GRD,M,47,N,N,1,0,-1.98042081,2,50,2,3,40000,1,3,N
161759,29JUL2014,validate,SCH,M,30,N,N,2,1,-2.47384448,3,50,2,3,25000,1,4,N
161760,29JUL2014,validate,UGR,M,48,N,N,0,0,-2.13913083,2,60,2,3,8000,2,4,N
161761,29JUL2014,validate,SCH,M,25,N,N,0,0,-2.44723899,0,80,2,3,70000,1,2,N
161762,29JUL2014,validate,SCH,F,39,N,N,1,0,-1.75868264,4,50,2,3,65000,1,3,N
161763,29JUL2014,validate,SCH,F,27,N,N,1,0,-2.23053387,1,50,1,2,25000,2,3,N
161764,29JUL2014,validate,UGR,M,21,N,N,3,0,-2.24978422,1,70,2,3,39000,4,3,N
161765,29JUL2014,validate,GRD,M,51,Y,Y,0,0,-1.6050003000000002,7,50,2,3,75000,1,4,N
161766,29JUL2014,validate,SCH,F,56,N,N,0,0,-1.69256041,3,40,1,2,40000,1,3,N
161767,29JUL2014,validate,GRD,M,25,Y,Y,0,0,-1.60661331,2,80,2,3,45000,1,3,N
161768,29JUL2014,validate,UGR,M,21,N,N,1,1,-1.10270058,1,70,2,3,35000,1,4,N
161769,29JUL2014,validate,SCH,F,41,N,N,1,0,-1.3969555,2,50,1,2,15000,1,2,N
161770,29JUL2014,validate,GRD,F,36,N,N,0,0,-1.86655657,4,60,2,3,20000,1,2,N
161771,29JUL2014,validate,SCH,F,45,N,N,2,0,-1.86267563,6,50,1,2,18000,1,4,N
161772,29JUL2014,validate,SCH,M,35,N,N,1,0,-2.62589583,3,60,2,3,40000,3,1,N
161773,29JUL2014,validate,SCH,F,51,N,N,0,0,-2.91147817,0,50,2,3,15000,4,1,N
161774,29JUL2014,validate,UGR,F,40,Y,N,0,0,-2.20133284,2,60,2,3,30000,1,3,N
161775,29JUL2014,validate,UGR,F,26,N,N,0,0,-2.21025342,0,50,2,3,25000,1,2,N
161776,29JUL2014,validate,GRD,F,28,N,N,0,1,-1.98550092,1,60,1,2,20000,4,3,N
161777,29JUL2014,validate,PGR,M,28,Y,Y,0,1,-2.72986139,0,70,2,3,80000,1,3,Y
161778,29JUL2014,validate,GRD,F,28,Y,Y,0,0,-1.63843173,0,60,2,3,40000,1,4,N
161779,29JUL2014,validate,GRD,M,32,N,N,0,0,-1.52645675,1,60,2,3,60000,1,2,Y
161780,29JUL2014,validate,UGR,F,52,N,N,0,0,-2.60101229,2,50,2,3,15000,4,1,N
161781,29JUL2014,validate,SCH,M,25,Y,Y,0,0,-1.64830885,1,60,2,3,40000,1,3,N
161782,29JUL2014,validate,SCH,F,60,N,N,1,0,-2.44352064,5,40,1,2,15800,1,4,N
161783,29JUL2014,validate,SCH,F,29,N,N,1,0,-2.62406397,4,40,1,1,30000,1,4,N
161784,29JUL2014,validate,SCH,M,24,Y,Y,0,0,-2.45530073,1,40,2,3,30000,1,2,N
161785,29JUL2014,validate,GRD,M,54,N,N,2,0,-1.23316747,3,70,2,3,50000,1,3,Y
161786,29JUL2014,validate,GRD,M,24,N,N,4,0,-2.73250363,0,80,2,3,35000,1,1,Y
161787,29JUL2014,validate,GRD,M,28,Y,Y,1,0,-2.21327614,3,40,1,1,30000,1,3,Y
161788,29JUL2014,validate,GRD,F,23,N,N,0,0,-1.8374209,0,50,2,3,40000,1,4,Y
161789,29JUL2014,validate,GRD,F,33,N,N,0,0,-2.08860877,1,60,1,1,35000,1,3,N
161790,29JUL2014,validate,SCH,F,54,N,N,0,0,-2.6735032000000003,1,50,2,3,9000,1,3,N
161791,29JUL2014,validate,GRD,M,34,N,N,0,1,-1.81531642,2,50,2,3,30000,1,1,N
161792,29JUL2014,validate,GRD,F,52,N,N,1,0,-2.78226825,5,50,1,2,70000,2,1,N
161793,29JUL2014,validate,GRD,M,33,Y,Y,0,1,-2.26279663,2,40,2,3,120000,1,4,N
161794,29JUL2014,validate,SCH,M,36,N,N,0,0,-1.53478408,2,70,2,3,43000,4,1,N
161795,29JUL2014,validate,SCH,F,61,N,N,0,0,-1.96218276,4,60,2,3,12200,3,3,N
161796,29JUL2014,validate,UGR,F,42,N,N,0,0,-2.17045407,2,60,2,3,100000,1,3,N
161797,29JUL2014,validate,GRD,F,47,N,N,0,0,-2.01099213,10,50,2,3,38000,4,3,Y
161798,29JUL2014,validate,SCH,F,52,N,N,0,0,-0.52734881,4,40,2,3,15000,1,3,N
161799,29JUL2014,validate,SCH,F,21,N,N,1,0,-1.01042185,1,50,2,3,15000,4,1,N
161800,29JUL2014,validate,GRD,M,25,Y,Y,0,1,-1.57481636,6,50,2,3,35000,1,4,N
161801,29JUL2014,validate,SCH,F,42,Y,Y,0,1,-2.05832913,0,70,2,3,45000,1,4,N
161802,29JUL2014,validate,GRD,F,30,Y,N,0,0,-2.94445005,5,50,2,3,55000,3,3,N
161803,29JUL2014,validate,GRD,F,37,N,N,0,0,-2.90561008,3,40,2,3,50000,2,3,N
161804,29JUL2014,validate,GRD,F,59,N,N,0,0,-1.78366657,2,70,2,3,13000,4,1,N
161805,29JUL2014,validate,SCH,M,32,N,N,1,1,-1.84434327,2,50,2,3,30000,4,1,N
161806,29JUL2014,validate,UGR,M,39,Y,Y,0,0,-1.99822231,2,60,1,2,27000,1,3,N
161807,29JUL2014,validate,GRD,F,56,N,N,0,1,-3.12195401,1,80,2,3,57000,1,1,N
161808,29JUL2014,validate,SCH,F,65,N,N,0,0,-2.3429605,2,50,2,3,10000,1,3,N
161809,29JUL2014,validate,UGR,M,49,Y,N,0,1,-1.85701537,4,80,2,3,65000,1,3,N
161810,29JUL2014,validate,SCH,M,24,N,N,1,0,-3.00611189,1,80,2,3,25000,4,1,N
161811,29JUL2014,validate,GRD,M,33,Y,Y,0,0,-2.1427477,3,50,2,3,40000,4,1,N
161812,29JUL2014,validate,UGR,F,33,Y,Y,0,0,-2.14674987,0,70,2,3,40000,3,2,Y
161813,29JUL2014,validate,UGR,M,31,N,N,0,0,-2.46881328,1,40,2,3,25000,4,1,N
161814,29JUL2014,validate,GRD,F,48,N,N,0,0,-1.87947856,9,80,2,3,70000,1,3,N
161815,29JUL2014,validate,UGR,M,37,N,N,0,0,-2.41130652,2,60,1,3,50000,1,4,Y
161816,29JUL2014,validate,SCH,F,31,N,N,0,0,-1.71748986,5,80,2,3,60000,1,4,Y
161817,29JUL2014,validate,UGR,M,40,N,N,0,0,-1.86119823,4,50,2,3,37000,4,1,N
161818,29JUL2014,validate,GRD,F,22,N,N,0,1,-1.99448439,2,50,2,3,45000,2,1,N
161819,29JUL2014,validate,SCH,F,59,N,N,1,0,-1.58829225,3,50,2,3,8300,1,4,N
161820,29JUL2014,validate,GRD,F,29,N,N,0,1,-2.4809907000000004,4,50,1,2,23000,1,3,N
161821,29JUL2014,validate,GRD,M,31,Y,N,0,1,-1.81405883,3,50,1,2,50000,1,3,Y
161822,29JUL2014,validate,GRD,M,43,Y,Y,0,1,-2.3808023,7,60,2,3,75000,1,4,Y
161823,29JUL2014,validate,SCH,M,30,N,N,0,0,-1.94972159,3,70,2,3,25000,3,2,N
161824,29JUL2014,validate,UGR,F,32,Y,N,0,1,-2.53078068,1,60,2,3,35000,2,3,N
161825,29JUL2014,validate,SCH,M,49,Y,N,1,0,-2.09688371,1,40,2,3,40000,1,4,N
161826,29JUL2014,validate,PGR,F,31,Y,Y,2,1,-1.79421283,3,70,1,3,40000,1,3,N
161827,29JUL2014,validate,GRD,M,50,N,N,0,0,-1.70435116,0,40,2,2,70000,1,4,Y
161828,29JUL2014,validate,SCH,F,39,N,N,1,0,-2.41864065,3,60,2,3,30000,1,3,N
161829,29JUL2014,validate,GRD,F,23,N,N,0,0,-2.71721741,1,80,2,3,25000,1,1,Y
161830,29JUL2014,validate,GRD,F,29,N,N,0,1,-2.26485035,2,80,2,3,50000,1,1,Y
161831,29JUL2014,validate,SCH,F,46,N,N,0,1,-2.14457253,2,40,1,1,15000,4,1,N
161832,29JUL2014,validate,GRD,F,44,N,N,0,1,-2.68472456,0,70,1,1,50000,1,4,Y
161833,29JUL2014,validate,SCH,F,37,N,N,0,0,-2.30551944,5,40,2,3,60000,1,4,N
161834,29JUL2014,validate,SCH,F,62,N,N,2,0,-1.84832175,12,60,2,3,13000,3,3,N
161835,29JUL2014,validate,SCH,M,24,N,N,0,0,-1.58322438,5,70,2,3,30000,1,2,Y
161836,29JUL2014,validate,GRD,F,29,N,N,0,1,-2.32835236,1,80,2,3,60000,4,1,N
161837,29JUL2014,validate,UGR,M,35,N,N,0,0,-1.64531701,0,50,2,3,25000,1,3,N
161838,29JUL2014,validate,GRD,M,28,Y,Y,4,0,-1.94112434,1,80,2,3,50000,4,2,N
161839,29JUL2014,validate,SCH,M,40,N,N,0,0,-2.2778737,2,60,1,1,88000,2,2,N
161840,29JUL2014,validate,UGR,M,33,N,N,0,1,-2.59465624,2,50,1,2,70000,1,3,N
161841,29JUL2014,validate,SCH,F,45,N,N,2,0,-2.17758287,4,50,2,3,8500,4,1,N
161842,29JUL2014,validate,GRD,M,38,N,N,0,0,-2.26936073,1,80,2,3,20000,1,4,Y
161843,29JUL2014,validate,SCH,F,55,N,N,0,0,-2.31257507,2,50,2,3,8000,1,2,N
161844,29JUL2014,validate,UGR,M,38,Y,Y,0,1,-2.24353985,3,40,2,3,52000,1,3,N
161845,29JUL2014,validate,ACD,M,39,N,N,0,0,-2.62882802,1,50,1,1,40000,1,4,N
161846,29JUL2014,validate,GRD,M,64,Y,Y,0,0,-3.09315565,0,80,2,3,75000,1,4,Y
161847,29JUL2014,validate,SCH,F,33,N,N,0,0,-1.40565888,2,40,2,3,20000,4,3,N
161848,29JUL2014,validate,SCH,F,48,N,N,0,0,-2.53980714,4,50,2,3,20000,4,1,N
161849,29JUL2014,validate,PGR,F,38,Y,Y,0,0,-2.32951521,3,80,2,3,80000,1,4,Y
161850,29JUL2014,validate,UGR,F,48,N,N,0,0,-2.07628526,2,50,1,2,25000,1,3,N
161851,29JUL2014,validate,SCH,M,25,Y,N,1,0,-1.65449007,0,80,2,3,80000,1,1,Y
161852,29JUL2014,validate,GRD,F,26,N,N,0,0,-2.08838033,1,80,2,3,30000,3,2,N
161853,29JUL2014,validate,SCH,M,62,N,N,0,0,-1.87339664,2,50,2,3,14000,4,1,N
161854,29JUL2014,validate,UGR,M,32,Y,Y,0,0,-2.42923141,4,70,2,3,80000,1,2,N
161855,29JUL2014,validate,UGR,F,51,N,N,0,0,-2.22153569,1,60,1,3,18000,2,3,N
161856,29JUL2014,validate,UGR,F,22,N,N,0,1,-2.82260183,1,80,2,3,30000,1,4,N
161857,29JUL2014,validate,GRD,M,62,N,N,1,0,-1.84973971,3,50,2,3,25000,1,4,N
161858,29JUL2014,validate,SCH,F,42,N,N,1,1,-2.28756683,2,60,2,3,10000,1,3,N
161859,29JUL2014,validate,UGR,F,47,N,N,0,0,-2.62223354,0,40,2,3,35000,1,2,N
